97-1-119 (1)	56450-43-2
97-1-119 (1)	56729-51-2
97-1-119 (1)	57673-50-4
97-1-119 (1)	578-94-9
97-1-119 (1)	5785-43-3
97-1-119 (1)	57900-42-2
97-1-119 (1)	58-36-6
97-1-119 (1)	5806-84-8
97-1-119 (1)	5806-89-3
97-1-119 (1)	58076-82-7
97-1-119 (1)	5814-20-0
97-1-119 (1)	585-54-6
97-1-119 (1)	5892-48-8
97-1-119 (1)	590-34-1
97-1-119 (1)	5902-95-4
97-1-119 (1)	593-52-2
97-1-119 (1)	593-58-8
97-1-119 (1)	593-88-4
97-1-119 (1)	593-89-5
97-1-119 (1)	59400-80-5
97-1-119 (1)	5968-84-3
97-1-119 (1)	598-14-1
97-1-119 (1)	60154-16-7
97-1-119 (1)	60168-33-4
97-1-119 (1)	6018-31-1
97-1-119 (1)	60189-99-3
97-1-119 (1)	603-32-7
97-1-119 (1)	60646-36-8
97-1-119 (1)	60909-47-9
97-1-119 (1)	60953-19-7
97-1-119 (1)	6101-00-4
97-1-119 (1)	61219-26-9
97-1-119 (1)	6131-99-3
97-1-119 (1)	61462-16-6
97-1-119 (1)	617-75-4
97-1-119 (1)	618-22-4
97-1-119 (1)	618-82-6
97-1-119 (1)	620-27-9
97-1-119 (1)	6217-24-9
97-1-119 (1)	622-68-4
97-1-119 (1)	62337-00-2
97-1-119 (1)	62613-15-4
97-1-119 (1)	6306-96-3
97-1-119 (1)	63217-32-3
97-1-119 (1)	63217-33-4
97-1-119 (1)	63468-73-5
97-1-119 (1)	637-03-6
97-1-119 (1)	6379-37-9
97-1-119 (1)	6380-34-3
97-1-119 (1)	63957-41-5
97-1-119 (1)	63989-69-5
97-1-119 (1)	64046-74-8
97-1-119 (1)	64046-75-9
97-1-119 (1)	64046-96-4
97-1-119 (1)	64047-01-4
97-1-119 (1)	64048-88-0
97-1-119 (1)	64048-89-1
97-1-119 (1)	64048-90-4
97-1-119 (1)	64048-96-0
97-1-119 (1)	64048-98-2
97-1-119 (1)	64048-99-3
97-1-119 (1)	64049-05-4
97-1-119 (1)	64049-06-5
97-1-119 (1)	64049-08-7
97-1-119 (1)	64049-09-8
97-1-119 (1)	64049-10-1
97-1-119 (1)	64049-11-2
97-1-119 (1)	64049-12-3
97-1-119 (1)	64049-14-5
97-1-119 (1)	64049-15-6
97-1-119 (1)	64049-16-7
97-1-119 (1)	64049-17-8
97-1-119 (1)	64049-22-5
97-1-119 (1)	64049-23-6
97-1-119 (1)	64049-24-7
97-1-119 (1)	64049-25-8
97-1-119 (1)	64070-83-3
97-1-119 (1)	64475-90-7
97-1-119 (1)	64973-06-4
97-1-119 (1)	65113-28-2
97-1-119 (1)	65453-05-6
97-1-119 (1)	6585-53-1
97-1-119 (1)	65997-18-4
97-1-119 (1)	66019-20-3
97-1-119 (1)	6634-88-4
97-1-119 (1)	67226-86-2
97-1-119 (1)	67251-38-1
97-1-119 (1)	676-70-0
97-1-119 (1)	676-71-1
97-1-119 (1)	676-75-5
97-1-119 (1)	67711-96-0
97-1-119 (1)	67712-00-9
97-1-119 (1)	683-43-2
97-1-119 (1)	683-45-4
97-1-119 (1)	686-61-3
97-1-119 (1)	68611-46-1
97-1-119 (1)	68784-76-9
97-1-119 (1)	688-97-1
97-1-119 (1)	68892-01-3
97-1-119 (1)	68951-38-2
97-1-119 (1)	68957-75-5
97-1-119 (1)	69011-59-2
97-1-119 (1)	69011-60-5
97-1-119 (1)	69012-20-0
97-1-119 (1)	69012-51-7
97-1-119 (1)	69012-57-3
97-1-119 (1)	69029-45-4
97-1-119 (1)	69029-49-8
97-1-119 (1)	69029-51-2
97-1-119 (1)	69029-67-0
97-1-119 (1)	69029-69-2
97-1-119 (1)	69029-70-5
97-1-119 (1)	69029-78-3
97-1-119 (1)	69029-88-5
97-1-119 (1)	69029-90-9
97-1-119 (1)	692-23-9
97-1-119 (1)	692-42-2
97-1-119 (1)	692-95-5
97-1-119 (1)	696-28-6
97-1-119 (1)	6966-64-9
97-1-119 (1)	70333-07-2
97-1-119 (1)	71130-50-2
97-1-119 (1)	71130-51-3
97-1-119 (1)	712-48-1
97-1-119 (1)	72845-34-2
97-1-119 (1)	73003-83-5
97-1-119 (1)	73156-86-2
97-1-119 (1)	7440-38-2
97-1-119 (1)	749262-24-6
97-1-119 (1)	75-60-5
97-1-119 (1)	7631-89-2
97-1-119 (1)	7645-25-2
97-1-119 (1)	7681-83-6
97-1-119 (1)	7774-41-6
97-1-119 (1)	7778-39-4
97-1-119 (1)	7778-41-8
97-1-119 (1)	7778-43-0
97-1-119 (1)	7778-44-1
97-1-119 (1)	7784-08-9
97-1-119 (1)	7784-33-0
97-1-119 (1)	7784-34-1
97-1-119 (1)	7784-35-2
97-1-119 (1)	7784-36-3
97-1-119 (1)	7784-37-4
97-1-119 (1)	7784-38-5
97-1-119 (1)	7784-40-9
97-1-119 (1)	7784-41-0
97-1-119 (1)	7784-44-3
97-1-119 (1)	7784-45-4
97-1-119 (1)	7784-46-5
97-1-119 (1)	7786-36-9
97-1-119 (1)	78331-48-3
97-1-119 (1)	8012-54-2
97-1-119 (1)	8028-73-7
97-1-119 (1)	8066-44-2
97-1-119 (1)	80879-64-7
97-1-119 (1)	80925-03-7
97-1-119 (1)	822-65-1
97-1-119 (1)	829-83-4
97-1-119 (1)	84057-85-2
97-1-119 (1)	84195-61-9
97-1-119 (1)	84215-47-4
97-1-119 (1)	84215-48-5
97-1-119 (1)	84282-36-0
97-1-119 (1)	84304-15-4
97-1-119 (1)	84304-16-5
97-1-119 (1)	84776-01-2
97-1-119 (1)	85117-02-8
97-1-119 (1)	85237-42-9
97-1-119 (1)	855886-94-1
97-1-119 (1)	855954-34-6
97-1-119 (1)	900-77-6
97-1-119 (1)	91053-46-2
97-1-119 (1)	91053-47-3
97-1-119 (1)	91053-48-4
97-1-119 (1)	917-76-0
97-1-119 (1)	91724-16-2
97-1-119 (1)	92062-13-0
97-1-119 (1)	92128-37-5
97-1-119 (1)	926-53-4
97-1-119 (1)	93841-79-3
97-1-119 (1)	94113-53-8
97-1-119 (1)	94138-87-1
97-1-119 (1)	94232-26-5
97-1-119 (1)	94278-22-5
97-1-119 (1)	94313-58-3
97-1-119 (1)	945-48-2
97-1-119 (1)	94551-66-3
97-1-119 (1)	94551-87-8
97-1-119 (1)	97-44-9
97-1-119 (1)	97404-76-7
97-1-119 (1)	97791-83-8
97-1-119 (1)	98-05-5
97-1-119 (1)	98-14-6
97-1-119 (1)	98-50-0
97-1-119 (1)	98-72-6
97-1-119 (1)	98106-56-0
97-1-119 (1)	98246-91-4
97-1-119 (1)	99035-51-5
97-1-119 (1)	P-91-1278
97-1-119 (1)	RR-00065-7
97-1-119 (1)	RR-00104-7
97-1-119 (1)	RR-00132-1
97-1-119 (1)	RR-00154-7
97-1-119 (1)	RR-00586-7
97-1-119 (1)	RR-00625-7
97-1-119 (1)	RR-00717-0
97-1-119 (1)	RR-00732-9
97-1-119 (1)	RR-00733-0
97-1-119 (1)	RR-00801-5
97-1-119 (1)	RR-01200-0
97-1-119 (1)	RR-01275-9
97-1-119 (1)	RR-01292-0
97-1-119 (1)	RR-01513-4
97-1-119 (1)	RR-01913-6
97-1-119 (1)	RR-02086-0
97-1-119 (1)	RR-03689-5
97-1-119 (1)	RR-04020-0
97-1-119 (1)	RR-06762-9
97-1-119 (1)	RR-07194-3
97-1-119 (1)	RR-10012-9
97-1-119 (1)	RR-10387-7
97-1-119 (1)	RR-10388-8
97-1-119 (1)	RR-10463-2
97-1-119 (1)	RR-11147-7
97-1-119 (1)	RR-11148-8
97-1-119 (1)	RR-12396-6
97-1-119 (1)	RR-12442-5
97-1-119 (1)	RR-12446-9
97-1-119 (1)	RR-12618-1
97-1-119 (1)	RR-12622-7
97-1-119 (1)	RR-12626-1
97-1-119 (1)	RR-13297-8
97-1-119 (1)	RR-14263-2
97-1-119 (1)	RR-14736-4
97-1-119 (1)	RR-17668-1
97-1-119 (1)	RR-19628-1
97-1-119 (1)	RR-209165-8
97-1-119 (1)	RR-42176-1
97-1-119 (1)	RR-42178-3
97-1-119 (1)	RR-42180-7
97-1-119 (1)	RR-42236-6
97-1-119 (1)	RR-42793-0
97-1-119 (1)	RR-42906-1
97-1-119 (1)	RR-43729-6
97-1-119 (1)	RR-43827-7
97-1-119 (1)	RR-46599-6
97-1-119 (1)	RR-55401-8
97-1-119 (1)	RR-58785-9
97-1-119 (1)	RR-58786-0
97-1-119 (1)	UN1558
97-1-119 (1)	UN1562
97-1-119 (3)	100258-44-4
97-1-119 (3)	100311-01-1
97-1-119 (3)	100482-34-6
97-1-119 (3)	100641-27-8
97-1-119 (3)	10080-72-5
97-1-119 (3)	101319-72-6
97-1-119 (3)	101836-84-4
97-1-119 (3)	101860-05-3
97-1-119 (3)	102516-61-0
97-1-119 (3)	10336-66-0
97-1-119 (3)	10336-68-2
97-1-119 (3)	10336-71-7
97-1-119 (3)	10476-82-1
97-1-119 (3)	10476-87-6
97-1-119 (3)	106104-30-7
97-1-119 (3)	106129-90-2
97-1-119 (3)	106194-88-1
97-1-119 (3)	107-34-6
97-1-119 (3)	1153-05-5
97-1-119 (3)	116-49-4
97-1-119 (3)	119-96-0
97-1-119 (3)	1192411-43-0
97-1-119 (3)	1197-16-6
97-1-119 (3)	12002-03-8
97-1-119 (3)	121-19-7
97-1-119 (3)	121-59-5
97-1-119 (3)	12310-22-4
97-1-119 (3)	124-58-3
97-1-119 (3)	124-65-2
97-1-119 (3)	126-82-9
97-1-119 (3)	127-85-5
97-1-119 (3)	132-33-2
97-1-119 (3)	13246-32-7
97-1-119 (3)	13355-00-5
97-1-119 (3)	13367-92-5
97-1-119 (3)	139-93-5
97-1-119 (3)	140-45-4
97-1-119 (3)	144-21-8
97-1-119 (3)	144-87-6
97-1-119 (3)	14674-83-0
97-1-119 (3)	14765-72-1
97-1-119 (3)	14849-23-1
97-1-119 (3)	14973-92-3
97-1-119 (3)	1499-33-8
97-1-119 (3)	15606-95-8
97-1-119 (3)	1668-00-4
97-1-119 (3)	1758-48-1
97-1-119 (3)	1772-02-7
97-1-119 (3)	1776-70-1
97-1-119 (3)	185395-33-9
97-1-119 (3)	2045-00-3
97-1-119 (3)	21006-73-5
97-1-119 (3)	2163-77-1
97-1-119 (3)	2163-80-6
97-1-119 (3)	21840-08-4
97-1-119 (3)	21892-63-7
97-1-119 (3)	2215-16-9
97-1-119 (3)	23525-22-6
97-1-119 (3)	23582-05-0
97-1-119 (3)	23582-06-1
97-1-119 (3)	2445-07-0
97-1-119 (3)	2533-82-6
97-1-119 (3)	27569-09-1
97-1-119 (3)	2865-70-5
97-1-119 (3)	2896-10-8
97-1-119 (3)	306-12-7
97-1-119 (3)	3141-12-6
97-1-119 (3)	3547-38-4
97-1-119 (3)	3599-28-8
97-1-119 (3)	3639-19-8
97-1-119 (3)	3688-92-4
97-1-119 (3)	3772-44-9
97-1-119 (3)	3861-75-4
97-1-119 (3)	3937-40-4
97-1-119 (3)	3969-54-8
97-1-119 (3)	40334-69-8
97-1-119 (3)	40334-70-1
97-1-119 (3)	420-24-6
97-1-119 (3)	437-15-0
97-1-119 (3)	4431-24-7
97-1-119 (3)	4519-32-8
97-1-119 (3)	457-60-3
97-1-119 (3)	4656-80-8
97-1-119 (3)	471-35-2
97-1-119 (3)	4808-24-6
97-1-119 (3)	494-79-1
97-1-119 (3)	4964-14-1
97-1-119 (3)	503-80-0
97-1-119 (3)	50641-75-3
97-1-119 (3)	507-27-7
97-1-119 (3)	507-28-8
97-1-119 (3)	515-76-4
97-1-119 (3)	520-10-5
97-1-119 (3)	531-72-6
97-1-119 (3)	534-33-8
97-1-119 (3)	53404-47-0
97-1-119 (3)	53669-45-7
97-1-119 (3)	538-03-4
97-1-119 (3)	541-25-3
97-1-119 (3)	5410-29-7
97-1-119 (3)	5425-62-7
97-1-119 (3)	5440-04-0
97-1-119 (3)	549-59-7
97-1-119 (3)	554-72-3
97-1-119 (3)	55588-51-7
97-1-119 (3)	557-89-1
97-1-119 (3)	558-31-6
97-1-119 (3)	578-94-9
97-1-119 (3)	5785-43-3
97-1-119 (3)	57900-42-2
97-1-119 (3)	58-36-6
97-1-119 (3)	5806-89-3
97-1-119 (3)	5814-20-0
97-1-119 (3)	585-54-6
97-1-119 (3)	5892-48-8
97-1-119 (3)	590-34-1
97-1-119 (3)	5902-95-4
97-1-119 (3)	593-52-2
97-1-119 (3)	593-58-8
97-1-119 (3)	593-88-4
97-1-119 (3)	593-89-5
97-1-119 (3)	5968-84-3
97-1-119 (3)	598-14-1
97-1-119 (3)	60154-16-7
97-1-119 (3)	6018-31-1
97-1-119 (3)	603-32-7
97-1-119 (3)	6101-00-4
97-1-119 (3)	6131-99-3
97-1-119 (3)	617-75-4
97-1-119 (3)	618-22-4
97-1-119 (3)	618-82-6
97-1-119 (3)	620-27-9
97-1-119 (3)	6217-24-9
97-1-119 (3)	622-68-4
97-1-119 (3)	62337-00-2
97-1-119 (3)	62613-15-4
97-1-119 (3)	6306-96-3
97-1-119 (3)	63217-32-3
97-1-119 (3)	63217-33-4
97-1-119 (3)	63468-73-5
97-1-119 (3)	637-03-6
97-1-119 (3)	6379-37-9
97-1-119 (3)	6380-34-3
97-1-119 (3)	64046-74-8
97-1-119 (3)	64046-75-9
97-1-119 (3)	64046-96-4
97-1-119 (3)	64047-01-4
97-1-119 (3)	64048-88-0
97-1-119 (3)	64048-89-1
97-1-119 (3)	64048-90-4
97-1-119 (3)	64048-96-0
97-1-119 (3)	64048-98-2
97-1-119 (3)	64048-99-3
97-1-119 (3)	64049-05-4
97-1-119 (3)	64049-06-5
97-1-119 (3)	64049-08-7
97-1-119 (3)	64049-09-8
97-1-119 (3)	64049-10-1
97-1-119 (3)	64049-11-2
97-1-119 (3)	64049-12-3
97-1-119 (3)	64049-14-5
97-1-119 (3)	64049-15-6
97-1-119 (3)	64049-16-7
97-1-119 (3)	64049-17-8
97-1-119 (3)	64049-22-5
97-1-119 (3)	64049-23-6
97-1-119 (3)	64049-24-7
97-1-119 (3)	64049-25-8
97-1-119 (3)	6585-53-1
97-1-119 (3)	66019-20-3
97-1-119 (3)	6634-88-4
97-1-119 (3)	67251-38-1
97-1-119 (3)	676-70-0
97-1-119 (3)	676-71-1
97-1-119 (3)	676-75-5
97-1-119 (3)	683-43-2
97-1-119 (3)	683-45-4
97-1-119 (3)	686-61-3
97-1-119 (3)	688-97-1
97-1-119 (3)	68892-01-3
97-1-119 (3)	68957-75-5
97-1-119 (3)	692-23-9
97-1-119 (3)	692-42-2
97-1-119 (3)	692-95-5
97-1-119 (3)	696-28-6
97-1-119 (3)	6966-64-9
97-1-119 (3)	71130-50-2
97-1-119 (3)	71130-51-3
97-1-119 (3)	712-48-1
97-1-119 (3)	73003-83-5
97-1-119 (3)	75-60-5
97-1-119 (3)	7681-83-6
97-1-119 (3)	8066-44-2
97-1-119 (3)	80879-64-7
97-1-119 (3)	80925-03-7
97-1-119 (3)	822-65-1
97-1-119 (3)	829-83-4
97-1-119 (3)	84215-47-4
97-1-119 (3)	84215-48-5
97-1-119 (3)	84282-36-0
97-1-119 (3)	84304-15-4
97-1-119 (3)	84304-16-5
97-1-119 (3)	85237-42-9
97-1-119 (3)	855886-94-1
97-1-119 (3)	855954-34-6
97-1-119 (3)	900-77-6
97-1-119 (3)	917-76-0
97-1-119 (3)	926-53-4
97-1-119 (3)	93841-79-3
97-1-119 (3)	94113-53-8
97-1-119 (3)	94138-87-1
97-1-119 (3)	94232-26-5
97-1-119 (3)	94278-22-5
97-1-119 (3)	94313-58-3
97-1-119 (3)	945-48-2
97-1-119 (3)	97-44-9
97-1-119 (3)	97791-83-8
97-1-119 (3)	98-05-5
97-1-119 (3)	98-14-6
97-1-119 (3)	98-50-0
97-1-119 (3)	98-72-6
97-1-119 (3)	RR-00035-1
97-1-119 (3)	RR-00154-7
97-1-119 (3)	RR-12396-6
97-1-119 (4)	12044-50-7
97-1-119 (4)	12355-85-0
97-1-119 (4)	1303-28-2
97-1-119 (4)	1327-53-3
97-1-119 (4)	13843-65-7
97-1-119 (4)	28380-38-3
97-1-119 (4)	7784-42-1
97-1-119 (4)	856307-43-2
97-1-119 (4)	856565-65-6
97-1-119 (4)	UN1559
97-1-119 (4)	UN1561
97-1-119 (4)	UN2188
97-1-120	102095-26-1
97-1-120	106-20-7
97-1-124	6317-18-6
97-1-127	3084-48-8
97-1-127	RR-04202-4
97-1-128	12684-28-5
97-1-128	13356-08-6
97-1-128	57547-75-8
97-1-130 (1)	11099-02-8
97-1-130 (1)	12035-36-8
97-1-130 (1)	1313-99-1
97-1-130 (1)	1314-06-3
97-1-130 (1)	14708-14-6
97-1-130 (1)	15586-38-6
97-1-130 (1)	15684-36-3
97-1-130 (1)	164144-91-6
97-1-130 (1)	185461-96-5
97-1-130 (1)	203212-67-3
97-1-130 (1)	203645-17-4
97-1-130 (1)	27494-85-5
97-1-130 (1)	339311-41-0
97-1-130 (1)	34492-97-2
97-1-130 (1)	34875-54-2
97-1-130 (1)	557-19-7
97-1-130 (1)	99601-92-0
97-1-130 (1)	99601-93-1
97-1-130 (1)	UN1653
97-1-130 (2)	11113-75-0
97-1-130 (2)	12035-72-2
97-1-130 (2)	12137-08-5
97-1-130 (2)	12259-56-2
97-1-130 (2)	1314-04-1
97-1-130 (2)	1344-49-6
97-1-130 (2)	16812-54-7
97-1-134 (1)	10025-68-0
97-1-134 (1)	10026-03-6
97-1-134 (1)	10026-21-8
97-1-134 (1)	10026-23-0
97-1-134 (1)	10031-45-5
97-1-134 (1)	10039-31-3
97-1-134 (1)	100403-63-2
97-1-134 (1)	10060-09-0
97-1-134 (1)	10101-96-9
97-1-134 (1)	10101-99-2
97-1-134 (1)	10102-12-2
97-1-134 (1)	10102-18-8
97-1-134 (1)	10102-23-5
97-1-134 (1)	10112-94-4
97-1-134 (1)	101357-00-0
97-1-134 (1)	101357-01-1
97-1-134 (1)	101357-02-2
97-1-134 (1)	101357-03-3
97-1-134 (1)	101357-04-4
97-1-134 (1)	10161-84-9
97-1-134 (1)	101672-11-1
97-1-134 (1)	102110-61-2
97-1-134 (1)	10214-40-1
97-1-134 (1)	10236-58-5
97-1-134 (1)	10294-32-3
97-1-134 (1)	10326-29-1
97-1-134 (1)	10431-47-7
97-1-134 (1)	10486-58-5
97-1-134 (1)	1049-38-3
97-1-134 (1)	10504-99-1
97-1-134 (1)	105257-50-9
97-1-134 (1)	107068-76-8
97-1-134 (1)	108424-99-3
97-1-134 (1)	108425-00-9
97-1-134 (1)	1092379-04-8
97-1-134 (1)	109339-79-9
97-1-134 (1)	109339-80-2
97-1-134 (1)	110620-89-8
97-1-134 (1)	110720-61-1
97-1-134 (1)	110781-18-5
97-1-134 (1)	110781-19-6
97-1-134 (1)	110987-60-5
97-1-134 (1)	11112-63-3
97-1-134 (1)	11115-99-4
97-1-134 (1)	11125-23-8
97-1-134 (1)	11133-88-3
97-1-134 (1)	111369-71-2
97-1-134 (1)	111369-72-3
97-1-134 (1)	111568-26-4
97-1-134 (1)	112073-63-9
97-1-134 (1)	112099-83-9
97-1-134 (1)	112131-82-5
97-1-134 (1)	112131-87-0
97-1-134 (1)	112285-95-7
97-1-134 (1)	1123-91-7
97-1-134 (1)	112965-42-1
97-1-134 (1)	1132-39-4
97-1-134 (1)	113229-01-9
97-1-134 (1)	113329-64-9
97-1-134 (1)	113553-55-2
97-1-134 (1)	115233-24-4
97-1-134 (1)	115493-57-7
97-1-134 (1)	116065-96-4
97-1-134 (1)	116099-09-3
97-1-134 (1)	116473-38-2
97-1-134 (1)	116812-56-7
97-1-134 (1)	117449-21-5
97-1-134 (1)	117449-22-6
97-1-134 (1)	118340-36-6
97-1-134 (1)	118478-84-5
97-1-134 (1)	1187-56-0
97-1-134 (1)	1189246-68-1
97-1-134 (1)	12002-67-4
97-1-134 (1)	12002-86-7
97-1-134 (1)	12014-94-7
97-1-134 (1)	120148-08-5
97-1-134 (1)	120149-75-9
97-1-134 (1)	120149-76-0
97-1-134 (1)	12018-83-6
97-1-134 (1)	12018-95-0
97-1-134 (1)	12020-04-1
97-1-134 (1)	12020-38-1
97-1-134 (1)	12020-66-5
97-1-134 (1)	12024-11-2
97-1-134 (1)	12024-24-7
97-1-134 (1)	12024-90-7
97-1-134 (1)	12029-87-7
97-1-134 (1)	12031-51-5
97-1-134 (1)	12033-59-9
97-1-134 (1)	12034-77-4
97-1-134 (1)	12035-33-5
97-1-134 (1)	12036-87-2
97-1-134 (1)	12038-08-3
97-1-134 (1)	12038-64-1
97-1-134 (1)	12039-51-9
97-1-134 (1)	12039-52-0
97-1-134 (1)	12039-53-1
97-1-134 (1)	12039-54-2
97-1-134 (1)	12039-55-3
97-1-134 (1)	12053-13-3
97-1-134 (1)	12054-10-3
97-1-134 (1)	12056-07-4
97-1-134 (1)	12058-18-3
97-1-134 (1)	12065-10-0
97-1-134 (1)	12065-11-1
97-1-134 (1)	12067-45-7
97-1-134 (1)	12067-46-8
97-1-134 (1)	12068-69-8
97-1-134 (1)	12068-80-3
97-1-134 (1)	12069-00-0
97-1-134 (1)	12136-60-6
97-1-134 (1)	12137-13-2
97-1-134 (1)	12137-76-7
97-1-134 (1)	12138-21-5
97-1-134 (1)	12162-21-9
97-1-134 (1)	12162-60-6
97-1-134 (1)	12163-21-2
97-1-134 (1)	12166-43-7
97-1-134 (1)	12166-47-1
97-1-134 (1)	12201-85-3
97-1-134 (1)	12213-70-6
97-1-134 (1)	12214-12-9
97-1-134 (1)	122163-00-2
97-1-134 (1)	12232-25-6
97-1-134 (1)	122572-70-7
97-1-134 (1)	122572-71-8
97-1-134 (1)	12299-33-1
97-1-134 (1)	12299-34-2
97-1-134 (1)	12299-51-3
97-1-134 (1)	12299-98-8
97-1-134 (1)	123517-16-8
97-1-134 (1)	123517-41-9
97-1-134 (1)	12397-16-9
97-1-134 (1)	12400-33-8
97-1-134 (1)	124205-86-3
97-1-134 (1)	12626-31-2
97-1-134 (1)	12626-36-7
97-1-134 (1)	12640-29-8
97-1-134 (1)	12640-30-1
97-1-134 (1)	12640-89-0
97-1-134 (1)	12641-96-2
97-1-134 (1)	126424-27-9
97-1-134 (1)	126424-28-0
97-1-134 (1)	126424-29-1
97-1-134 (1)	126424-33-7
97-1-134 (1)	127242-58-4
97-1-134 (1)	127276-99-7
97-1-134 (1)	127277-00-3
97-1-134 (1)	12733-65-2
97-1-134 (1)	129618-34-4
97-1-134 (1)	130110-53-1
97-1-134 (1)	130110-54-2
97-1-134 (1)	1302-09-6
97-1-134 (1)	1302-82-5
97-1-134 (1)	1303-36-2
97-1-134 (1)	1303-37-3
97-1-134 (1)	1303-62-4
97-1-134 (1)	1304-39-8
97-1-134 (1)	1305-84-6
97-1-134 (1)	1306-24-7
97-1-134 (1)	1307-99-9
97-1-134 (1)	1310-32-3
97-1-134 (1)	1312-74-9
97-1-134 (1)	1313-04-8
97-1-134 (1)	1313-22-0
97-1-134 (1)	1313-85-5
97-1-134 (1)	1314-05-2
97-1-134 (1)	1315-05-5
97-1-134 (1)	1315-06-6
97-1-134 (1)	1315-07-7
97-1-134 (1)	1315-09-9
97-1-134 (1)	1317-41-5
97-1-134 (1)	133333-94-5
97-1-134 (1)	13410-01-0
97-1-134 (1)	13465-66-2
97-1-134 (1)	13597-46-1
97-1-134 (1)	13597-54-1
97-1-134 (1)	136-92-5
97-1-134 (1)	13718-59-7
97-1-134 (1)	13768-86-0
97-1-134 (1)	13780-18-2
97-1-134 (1)	13814-59-0
97-1-134 (1)	13814-62-5
97-1-134 (1)	14013-56-0
97-1-134 (1)	14019-91-1
97-1-134 (1)	14124-68-6
97-1-134 (1)	14265-71-5
97-1-134 (1)	144-34-3
97-1-134 (1)	144507-49-3
97-1-134 (1)	1449-68-9
97-1-134 (1)	14590-19-3
97-1-134 (1)	14590-38-6
97-1-134 (1)	1464-42-2
97-1-134 (1)	1464-43-3
97-1-134 (1)	14687-60-6
97-1-134 (1)	146922-05-6
97-1-134 (1)	14696-77-6
97-1-134 (1)	1482-82-2
97-1-134 (1)	14902-95-5
97-1-134 (1)	14986-91-5
97-1-134 (1)	15025-89-5
97-1-134 (1)	15060-62-5
97-1-134 (1)	15123-69-0
97-1-134 (1)	15123-92-9
97-1-134 (1)	15123-97-4
97-1-134 (1)	15168-20-4
97-1-134 (1)	15422-57-8
97-1-134 (1)	15422-58-9
97-1-134 (1)	15498-87-0
97-1-134 (1)	15572-25-5
97-1-134 (1)	15586-47-7
97-1-134 (1)	15593-51-8
97-1-134 (1)	15593-52-9
97-1-134 (1)	15593-61-0
97-1-134 (1)	15615-72-2
97-1-134 (1)	15702-34-8
97-1-134 (1)	15758-45-9
97-1-134 (1)	15855-80-8
97-1-134 (1)	1603-84-5
97-1-134 (1)	16142-89-5
97-1-134 (1)	1623456-05-2
97-1-134 (1)	1666-13-3
97-1-134 (1)	17508-29-1
97-1-134 (1)	1755-36-8
97-1-134 (1)	17697-12-0
97-1-134 (1)	17852-69-6
97-1-134 (1)	18312-66-8
97-1-134 (1)	18987-38-7
97-1-134 (1)	19188-18-2
97-1-134 (1)	19632-73-6
97-1-134 (1)	19869-93-3
97-1-134 (1)	20405-64-5
97-1-134 (1)	20541-49-5
97-1-134 (1)	20601-83-6
97-1-134 (1)	20960-77-4
97-1-134 (1)	21198-79-8
97-1-134 (1)	21559-14-8
97-1-134 (1)	2179-79-5
97-1-134 (1)	22541-55-5
97-1-134 (1)	24493-83-2
97-1-134 (1)	24493-84-3
97-1-134 (1)	24495-43-0
97-1-134 (1)	24495-59-8
97-1-134 (1)	24687-31-8
97-1-134 (1)	24687-35-2
97-1-134 (1)	25425-97-2
97-1-134 (1)	25468-09-1
97-1-134 (1)	2574-71-2
97-1-134 (1)	2578-28-1
97-1-134 (1)	25930-79-4
97-1-134 (1)	26046-90-2
97-1-134 (1)	26271-85-2
97-1-134 (1)	2697-61-2
97-1-134 (1)	26970-82-1
97-1-134 (1)	272-30-0
97-1-134 (1)	273-15-4
97-1-134 (1)	2777-58-4
97-1-134 (1)	2786-43-8
97-1-134 (1)	2818-88-4
97-1-134 (1)	2818-89-5
97-1-134 (1)	2870-37-3
97-1-134 (1)	2870-38-4
97-1-134 (1)	288-05-1
97-1-134 (1)	2897-21-4
97-1-134 (1)	29411-74-3
97-1-134 (1)	2946-15-8
97-1-134 (1)	2946-17-0
97-1-134 (1)	2946-20-5
97-1-134 (1)	29621-88-3
97-1-134 (1)	29680-54-4
97-1-134 (1)	31052-43-4
97-1-134 (1)	31052-46-7
97-1-134 (1)	3211-76-5
97-1-134 (1)	32835-25-9
97-1-134 (1)	32835-32-8
97-1-134 (1)	33144-86-4
97-1-134 (1)	33609-19-7
97-1-134 (1)	3425-46-5
97-1-134 (1)	34276-89-6
97-1-134 (1)	34837-55-3
97-1-134 (1)	35350-43-7
97-1-134 (1)	35498-95-4
97-1-134 (1)	36297-89-9
97-1-134 (1)	37256-19-2
97-1-134 (1)	37258-85-8
97-1-134 (1)	37276-15-6
97-1-134 (1)	37359-15-2
97-1-134 (1)	37368-02-8
97-1-134 (1)	37773-02-7
97-1-134 (1)	378784-17-9
97-1-134 (1)	378784-19-1
97-1-134 (1)	38650-20-3
97-1-134 (1)	3878-44-2
97-1-134 (1)	39712-38-4
97-1-134 (1)	39981-05-0
97-1-134 (1)	40093-99-0
97-1-134 (1)	41262-21-9
97-1-134 (1)	42423-89-2
97-1-134 (1)	42905-02-2
97-1-134 (1)	4671-93-6
97-1-134 (1)	4730-83-0
97-1-134 (1)	50378-83-1
97-1-134 (1)	506-80-9
97-1-134 (1)	50829-23-7
97-1-134 (1)	50926-12-0
97-1-134 (1)	50954-17-1
97-1-134 (1)	5117-16-8
